,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
10-11-2017,150.64,0,0,0,0,0,0,0,0,0
13-11-2017,149.78,0,0,0,0,0,0,0,0,0
14-11-2017,149.49,0,0,0,0,0,0,0,0,0
15-11-2017,148.04,0,0,0,0,0,0,0,0,0
16-11-2017,147.92,0,0,0,0,0,0,0,0,0
17-11-2017,147.97,0,0,0,0,0,0,0,0,0
20-11-2017,148.5,0,0,0,0,0,0,0,0,0
21-11-2017,148.48,0,0,0,0,0,0,0,0,0
22-11-2017,148.78,0,0,0,0,0,0,0,0,0
23-11-2017,148.48,0,0,0,0,0,0,0,0,0
24-11-2017,147.53,0,0,0,0,0,0,0,0,0
27-11-2017,147.23,0,0,0,0,0,0,0,0,0
28-11-2017,146.85,0,0,0,0,0,0,0,0,0
29-11-2017,146.94,0,0,0,0,0,0,0,0,0
30-11-2017,146.07,0,0,0,0,0,0,0,0,0
01-12-2017,146.29,0,0,0,0,0,0,0,0,0
04-12-2017,144.98,0,0,0,0,0,0,0,0,0
05-12-2017,145.33,0,0,0,0,0,0,0,0,0
06-12-2017,144.33,0,0,0,0,0,0,0,0,0
07-12-2017,144.86,0,0,0,0,0,0,0,0,0
08-12-2017,144.14,0,0,0,0,0,0,0,0,0
11-12-2017,143.98,0,0,0,0,0,0,0,0,0
12-12-2017,142.89,0,0,0,0,0,0,0,0,0
13-12-2017,142.47,0,0,0,0,0,0,0,0,0
14-12-2017,143.34,0,0,0,0,0,0,0,0,0
15-12-2017,143.65,0,0,0,0,0,0,0,0,0
18-12-2017,144.36,0,0,0,0,0,0,0,0,0
19-12-2017,144.85,0,0,0,0,0,0,0,0,0
20-12-2017,144.18,0,0,0,0,0,0,0,0,0
21-12-2017,144.18,0,0,0,0,0,0,0,0,0
22-12-2017,143.81,0,0,0,0,0,0,0,0,0
27-12-2017,144.3,0,0,0,0,0,0,0,0,0
28-12-2017,145,0,0,0,0,0,0,0,0,0
29-12-2017,145.48,0,0,0,0,0,0,0,0,0
02-01-2018,145.1,0,0,0,0,0,0,0,0,0
03-01-2018,145.72,0,0,0,0,0,0,0,0,0
04-01-2018,146.36,0,0,0,0,0,0,0,0,0
05-01-2018,145.68,0,0,0,0,0,0,0,0,0
08-01-2018,146.06,0,0,0,0,0,0,0,0,0
09-01-2018,147.42,0,0,0,0,0,0,0,0,0
10-01-2018,147.49,0,0,0,0,0,0,0,0,0
11-01-2018,148.5,0,0,0,0,0,0,0,0,0
12-01-2018,148.68,0,0,0,0,0,0,0,0,0
15-01-2018,146.61,0,0,0,0,0,0,0,0,0
16-01-2018,146.45,0,0,0,0,0,0,0,0,0
17-01-2018,146.61,0,0,0,0,0,0,0,0,0
18-01-2018,146.46,0,0,0,0,0,0,0,0,0
19-01-2018,146.08,0,0,0,0,0,0,0,0,0
22-01-2018,145.9,0,0,0,0,0,0,0,0,0
23-01-2018,145.81,0,0,0,0,0,0,0,0,0
24-01-2018,146.12,0,0,0,0,0,0,0,0,0
25-01-2018,146.88,0,0,0,0,0,0,0,0,0
26-01-2018,145.39,0,0,0,0,0,0,0,0,0
29-01-2018,144.88,0,0,0,0,0,0,0,0,0
30-01-2018,144.21,0,0,0,0,0,0,0,0,0
31-01-2018,144.6,0,0,0,0,0,0,0,0,0
01-02-2018,144.1,0,0,0,0,0,0,0,0,0
02-02-2018,143.82,0,0,0,0,0,0,0,0,0
05-02-2018,142.65,0,0,0,0,0,0,0,0,0
06-02-2018,143.11,0,0,0,0,0,0,0,0,0
07-02-2018,143.4,0,0,0,0,0,0,0,0,0
08-02-2018,143.43,0,0,0,0,0,0,0,0,0
09-02-2018,144.29,0,0,0,0,0,0,0,0,0
12-02-2018,144.76,0,0,0,0,0,0,0,0,0
13-02-2018,145.05,0,0,0,0,0,0,0,0,0
14-02-2018,144.52,0,0,0,0,0,0,0,0,0
15-02-2018,145.07,0,0,0,0,0,0,0,0,0
16-02-2018,144.61,0,0,0,0,0,0,0,0,0
19-02-2018,144.2,0,0,0,0,0,0,0,0,0
20-02-2018,144.64,0,0,0,0,0,0,0,0,0
21-02-2018,144.74,0,0,0,0,0,0,0,0,0
22-02-2018,144.16,0,0,0,0,0,0,0,0,0
23-02-2018,145.25,0,0,0,0,0,0,0,0,0
26-02-2018,144.8,0,0,0,0,0,0,0,0,0
27-02-2018,144.9,0,0,0,0,0,0,0,0,0
28-02-2018,144.12,0,0,0,0,0,0,0,0,0
01-03-2018,144.85,0,0,0,0,0,0,0,0,0
02-03-2018,144.47,0,0,0,0,0,0,0,0,0
05-03-2018,145.38,0,0,0,0,0,0,0,0,0
06-03-2018,144.31,0,0,0,0,0,0,0,0,0
07-03-2018,145.28,0,0,0,0,0,0,0,0,0
08-03-2018,144.22,0,0,0,0,0,0,0,0,0
09-03-2018,144.12,0,0,0,0,0,0,0,0,0
12-03-2018,144.92,0,0,0,0,0,0,0,0,0
13-03-2018,144.47,0,0,0,0,0,0,0,0,0
14-03-2018,145.21,0,0,0,0,0,0,0,0,0
15-03-2018,144.9,0,0,0,0,0,0,0,0,0
16-03-2018,144.66,0,0,0,0,0,0,0,0,0
19-03-2018,144.11,0,0,0,0,0,0,0,0,0
20-03-2018,144.92,0,0,0,0,0,0,0,0,0
21-03-2018,144.56,0,0,0,0,0,0,0,0,0
22-03-2018,146.74,0,0,0,0,0,0,0,0,0
23-03-2018,146.41,0,0,0,0,0,0,0,0,0
26-03-2018,148.57,0,0,0,0,0,0,0,0,0
27-03-2018,148.46,0,0,0,0,0,0,0,0,0
28-03-2018,146.3,0,0,0,0,0,0,0,0,0
29-03-2018,145.47,0,0,0,0,0,0,0,0,0
30-03-2018,145.56,0,0,0,0,0,0,0,0,0
03-04-2018,145.3,0,0,0,0,0,0,0,0,0
04-04-2018,146.86,0,0,0,0,0,0,0,0,0
05-04-2018,147.78,0,0,0,0,0,0,0,0,0
06-04-2018,146.43,0,0,0,0,0,0,0,0,0
09-04-2018,146.87,0,0,0,0,0,0,0,0,0
10-04-2018,146.33,0,0,0,0,0,0,0,0,0
11-04-2018,146.66,0,0,0,0,0,0,0,0,0
12-04-2018,147.05,0,0,0,0,0,0,0,0,0
13-04-2018,146.31,0,0,0,0,0,0,0,0,0
16-04-2018,146.28,0,0,0,0,0,0,0,0,0
17-04-2018,146.04,0,0,0,0,0,0,0,0,0
18-04-2018,144.86,0,0,0,0,0,0,0,0,0
19-04-2018,146.52,0,0,0,0,0,0,0,0,0
20-04-2018,146.09,0,0,0,0,0,0,0,0,0
23-04-2018,145.62,0,0,0,0,0,0,0,0,0
24-04-2018,145.44,0,0,0,0,0,0,0,0,0
25-04-2018,146.96,0,0,0,0,0,0,0,0,0
26-04-2018,146.79,0,0,0,0,0,0,0,0,0
27-04-2018,147.88,0,0,0,0,0,0,0,0,0
30-04-2018,148.73,0,0,0,0,0,0,0,0,0
02-05-2018,146.52,0,0,0,0,0,0,0,0,0
04-05-2018,150.36,0,0,0,0,0,0,0,0,0
07-05-2018,150.52,0,0,0,0,0,0,0,0,0
08-05-2018,150.02,0,0,0,0,0,0,0,0,0
09-05-2018,150.75,0,0,0,0,0,0,0,0,0
10-05-2018,152.44,0,0,0,0,0,0,0,0,0
11-05-2018,151.68,0,0,0,0,0,0,0,0,0
14-05-2018,152.04,0,0,0,0,0,0,0,0,0
15-05-2018,150.87,0,0,0,0,0,0,0,0,0
16-05-2018,149.62,0,0,0,0,0,0,0,0,0
17-05-2018,150.47,0,0,0,0,0,0,0,0,0
18-05-2018,150.43,0,0,0,0,0,0,0,0,0
21-05-2018,150.71,0,0,0,0,0,0,0,0,0
22-05-2018,151.66,0,0,0,0,0,0,0,0,0
23-05-2018,150.7,0,0,0,0,0,0,0,0,0
24-05-2018,152.06,0,0,0,0,0,0,0,0,0
25-05-2018,153.5,0,0,0,0,0,0,0,0,0
28-05-2018,153.75,0,0,0,0,0,0,0,0,0
29-05-2018,154.43,0,0,0,0,0,0,0,0,0
30-05-2018,155.35,0,0,0,0,0,0,0,0,0
01-06-2018,156.13,0,0,0,0,0,0,0,0,0
04-06-2018,153.72,0,0,0,0,0,0,0,0,0
05-06-2018,152.71,0,0,0,0,0,0,0,0,0
06-06-2018,151.91,0,0,0,0,0,0,0,0,0
07-06-2018,152.44,0,0,0,0,0,0,0,0,0
08-06-2018,150.41,0,0,0,0,0,0,0,0,0
11-06-2018,152.26,0,0,0,0,0,0,0,0,0
12-06-2018,151.44,0,0,0,0,0,0,0,0,0
13-06-2018,151.43,0,0,0,0,0,0,0,0,0
14-06-2018,151.93,0,0,0,0,0,0,0,0,0
15-06-2018,151.45,0,0,0,0,0,0,0,0,0
18-06-2018,152.56,0,0,0,0,0,0,0,0,0
19-06-2018,152.45,0,0,0,0,0,0,0,0,0
20-06-2018,153.11,0,0,0,0,0,0,0,0,0
21-06-2018,153.03,0,0,0,0,0,0,0,0,0
22-06-2018,153.1,0,0,0,0,0,0,0,0,0
25-06-2018,150.87,0,0,0,0,0,0,0,0,0
26-06-2018,151.28,0,0,0,0,0,0,0,0,0
27-06-2018,150.54,0,0,0,0,0,0,0,0,0
28-06-2018,150.67,0,0,0,0,0,0,0,0,0
29-06-2018,151.72,0,0,0,0,0,0,0,0,0
02-07-2018,150.51,0,0,0,0,0,0,0,0,0
03-07-2018,151.26,0,0,0,0,0,0,0,0,0
04-07-2018,151.84,0,0,0,0,0,0,0,0,0
05-07-2018,152.43,0,0,0,0,0,0,0,0,0
06-07-2018,151.33,0,0,0,0,0,0,0,0,0
09-07-2018,150.23,0,0,0,0,0,0,0,0,0
10-07-2018,149.54,0,0,0,0,0,0,0,0,0
11-07-2018,149.08,0,0,0,0,0,0,0,0,0
12-07-2018,148.85,0,0,0,0,0,0,0,0,0
13-07-2018,148.44,0,0,0,0,0,0,0,0,0
16-07-2018,148.68,0,0,0,0,0,0,0,0,0
17-07-2018,146.94,0,0,0,0,0,0,0,0,0
18-07-2018,145.16,0,0,0,0,0,0,0,0,0
19-07-2018,145.79,0,0,0,0,0,0,0,0,0
20-07-2018,145.49,0,0,0,0,0,0,0,0,0
23-07-2018,146.86,0,0,0,0,0,0,0,0,0
24-07-2018,145.54,0,0,0,0,0,0,0,0,0
25-07-2018,146.19,0,0,0,0,0,0,0,0,0
26-07-2018,145.66,0,0,0,0,0,0,0,0,0
27-07-2018,144.73,0,0,0,0,0,0,0,0,0
30-07-2018,145.35,0,0,0,0,0,0,0,0,0
31-07-2018,144.35,0,0,0,0,0,0,0,0,0
01-08-2018,143.22,0,0,0,0,0,0,0,0,0
02-08-2018,143.45,0,0,0,0,0,0,0,0,0
03-08-2018,143.75,0,0,0,0,0,0,0,0,0
06-08-2018,144.42,0,0,0,0,0,0,0,0,0
07-08-2018,143.58,0,0,0,0,0,0,0,0,0
08-08-2018,143.14,0,0,0,0,0,0,0,0,0
09-08-2018,143.05,0,0,0,0,0,0,0,0,0
10-08-2018,143.85,0,0,0,0,0,0,0,0,0
13-08-2018,146.33,0,0,0,0,0,0,0,0,0
14-08-2018,146.11,0,0,0,0,0,0,0,0,0
16-08-2018,143.52,0,0,0,0,0,0,0,0,0
17-08-2018,143.72,0,0,0,0,0,0,0,0,0
20-08-2018,143.16,0,0,0,0,0,0,0,0,0
21-08-2018,143.54,0,0,0,0,0,0,0,0,0
22-08-2018,143.11,0,0,0,0,0,0,0,0,0
23-08-2018,142.74,0,0,0,0,0,0,0,0,0
24-08-2018,142.12,0,0,0,0,0,0,0,0,0
27-08-2018,142.54,0,0,0,0,0,0,0,0,0
28-08-2018,141.79,0,0,0,0,0,0,0,0,0
29-08-2018,142.46,0,0,0,0,0,0,0,0,0
30-08-2018,142.28,0,0,0,0,0,0,0,0,0
31-08-2018,141.35,0,0,0,0,0,0,0,0,0
03-09-2018,142.3,0,0,0,0,0,0,0,0,0
04-09-2018,142.71,0,0,0,0,0,0,0,0,0
05-09-2018,142.6,0,0,0,0,0,0,0,0,0
06-09-2018,143.65,0,0,0,0,0,0,0,0,0
07-09-2018,143.93,0,0,0,0,0,0,0,0,0
10-09-2018,142.62,0,0,0,0,0,0,0,0,0
11-09-2018,143.43,0,0,0,0,0,0,0,0,0
12-09-2018,141.89,0,0,0,0,0,0,0,0,0
13-09-2018,142.99,0,0,0,0,0,0,0,0,0
14-09-2018,144.44,0,0,0,0,0,0,0,0,0
17-09-2018,142.26,0,0,0,0,0,0,0,0,0
18-09-2018,142.49,0,0,0,0,0,0,0,0,0
19-09-2018,142.08,0,0,0,0,0,0,0,0,0
20-09-2018,141.93,0,0,0,0,0,0,0,0,0
21-09-2018,142.59,0,0,0,0,0,0,0,0,0
24-09-2018,140.29,0,0,0,0,0,0,0,0,0
25-09-2018,141.61,0,0,0,0,0,0,0,0,0
26-09-2018,141.08,0,0,0,0,0,0,0,0,0
27-09-2018,139.89,0,0,0,0,0,0,0,0,0
28-09-2018,139.32,0,0,0,0,0,0,0,0,0
01-10-2018,140.29,0,0,0,0,0,0,0,0,0
02-10-2018,140.98,0,0,0,0,0,0,0,0,0
03-10-2018,144.56,0,0,0,0,0,0,0,0,0
04-10-2018,143.29,0,0,0,0,0,0,0,0,0
05-10-2018,145.13,0,0,0,0,0,0,0,0,0
08-10-2018,145.19,0,0,0,0,0,0,0,0,0
09-10-2018,143.38,0,0,0,0,0,0,0,0,0
10-10-2018,143.44,0,0,0,0,0,0,0,0,0
11-10-2018,143.31,0,0,0,0,0,0,0,0,0
12-10-2018,144.96,0,0,0,0,0,0,0,0,0
15-10-2018,145.62,0,0,0,0,0,0,0,0,0
16-10-2018,146.66,0,0,0,0,0,0,0,0,0
17-10-2018,146.55,0,0,0,0,0,0,0,0,0
18-10-2018,146.71,0,0,0,0,0,0,0,0,0
19-10-2018,146.67,0,0,0,0,0,0,0,0,0
22-10-2018,148.45,0,0,0,0,0,0,0,0,0
23-10-2018,146.48,0,0,0,0,0,0,0,0,0
24-10-2018,148.97,0,0,0,0,0,0,0,0,0
25-10-2018,149.13,0,0,0,0,0,0,0,0,0
26-10-2018,149.56,0,0,0,0,0,0,0,0,0
29-10-2018,150.35,0,0,0,0,0,0,0,0,0
30-10-2018,150.09,0,0,0,0,0,0,0,0,0
31-10-2018,149.96,0,0,0,0,0,0,0,0,0
02-11-2018,151.21,0,0,0,0,0,0,0,0,0
05-11-2018,149.74,0,0,0,0,0,0,0,0,0
06-11-2018,150.19,0,0,0,0,0,0,0,0,0
07-11-2018,149.7,0,0,0,0,0,0,0,0,0
08-11-2018,147.87,0,0,0,0,0,0,0,0,0
09-11-2018,147.99,0,0,0,0,0,0,0,0,0
13-11-2018,147.92,0,0,0,0,0,0,0,0,0
14-11-2018,147.91,0,0,0,0,0,0,0,0,0
15-11-2018,147.46,0,0,0,0,0,0,0,0,0
16-11-2018,148.34,0,0,0,0,0,0,0,0,0
19-11-2018,148.85,0,0,0,0,0,0,0,0,0
20-11-2018,148.64,0,0,0,0,0,0,0,0,0
21-11-2018,149.02,0,0,0,0,0,0,0,0,0
22-11-2018,149.12,0,0,0,0,0,0,0,0,0
23-11-2018,148.98,0,0,0,0,0,0,0,0,0
26-11-2018,148.62,0,0,0,0,0,0,0,0,0
27-11-2018,148.28,0,0,0,0,0,0,0,0,0
28-11-2018,148.98,0,0,0,0,0,0,0,0,0
29-11-2018,148.68,0,0,0,0,0,0,0,0,0
30-11-2018,148.76,0,0,0,0,0,0,0,0,0
03-12-2018,147.72,0,0,0,0,0,0,0,0,0
04-12-2018,149.03,0,0,0,0,0,0,0,0,0
05-12-2018,149.61,0,0,0,0,0,0,0,0,0
06-12-2018,150.34,0,0,0,0,0,0,0,0,0
07-12-2018,151.19,0,0,0,0,0,0,0,0,0
10-12-2018,150.66,0,0,0,0,0,0,0,0,0
11-12-2018,150.55,0,0,0,0,0,0,0,0,0
12-12-2018,151.2,0,0,0,0,0,0,0,0,0
13-12-2018,151.93,0,0,0,0,0,0,0,0,0
14-12-2018,150.81,0,0,0,0,0,0,0,0,0
17-12-2018,151.31,0,0,0,0,0,0,0,0,0
18-12-2018,151.18,0,0,0,0,0,0,0,0,0
19-12-2018,150.94,0,0,0,0,0,0,0,0,0
20-12-2018,151.79,0,0,0,0,0,0,0,0,0
21-12-2018,151.19,0,0,0,0,0,0,0,0,0
24-12-2018,151.8,0,0,0,0,0,0,0,0,0
27-12-2018,152.42,0,0,0,0,0,0,0,0,0
28-12-2018,153.36,0,0,0,0,0,0,0,0,0
31-12-2018,154.41,0,0,0,0,0,0,0,0,0
02-01-2019,154.94,0,0,0,0,0,0,0,0,0
03-01-2019,155.18,0,0,0,0,0,0,0,0,0
04-01-2019,156.94,0,0,0,0,0,0,0,0,0
07-01-2019,155.22,0,0,0,0,0,0,0,0,0
08-01-2019,156.12,0,0,0,0,0,0,0,0,0
09-01-2019,155.34,0,0,0,0,0,0,0,0,0
10-01-2019,155.4,0,0,0,0,0,0,0,0,0
11-01-2019,155.19,0,0,0,0,0,0,0,0,0
14-01-2019,154.53,0,0,0,0,0,0,0,0,0
15-01-2019,155.68,0,0,0,0,0,0,0,0,0
16-01-2019,156.25,0,0,0,0,0,0,0,0,0
17-01-2019,156.31,0,0,0,0,0,0,0,0,0
18-01-2019,156.1,0,0,0,0,0,0,0,0,0
21-01-2019,155.64,0,0,0,0,0,0,0,0,0
22-01-2019,155.31,0,0,0,0,0,0,0,0,0
23-01-2019,155.51,0,0,0,0,0,0,0,0,0
24-01-2019,155.33,0,0,0,0,0,0,0,0,0
25-01-2019,156.18,0,0,0,0,0,0,0,0,0
28-01-2019,157.63,0,0,0,0,0,0,0,0,0
29-01-2019,157.4,0,0,0,0,0,0,0,0,0
30-01-2019,157.91,0,0,0,0,0,0,0,0,0
31-01-2019,158.35,0,0,0,0,0,0,0,0,0
01-02-2019,158.55,0,0,0,0,0,0,0,0,0
04-02-2019,157.91,0,0,0,0,0,0,0,0,0
05-02-2019,157.82,0,0,0,0,0,0,0,0,0
06-02-2019,158.61,0,0,0,0,0,0,0,0,0
07-02-2019,159.12,0,0,0,0,0,0,0,0,0
08-02-2019,159.71,0,0,0,0,0,0,0,0,0
11-02-2019,160.8,0,0,0,0,0,0,0,0,0
12-02-2019,160.4,0,0,0,0,0,0,0,0,0
13-02-2019,161.66,0,0,0,0,0,0,0,0,0
14-02-2019,161.5,0,0,0,0,0,0,0,0,0
15-02-2019,162.38,0,0,0,0,0,0,0,0,0
18-02-2019,162.23,0,0,0,0,0,0,0,0,0
19-02-2019,163.17,0,0,0,0,0,0,0,0,0
20-02-2019,164.32,0,0,0,0,0,0,0,0,0
21-02-2019,165.11,0,0,0,0,0,0,0,0,0
22-02-2019,163.7,0,0,0,0,0,0,0,0,0
25-02-2019,163.41,0,0,0,0,0,0,0,0,0
26-02-2019,163.63,0,0,0,0,0,0,0,0,0
27-02-2019,162.41,0,0,0,0,0,0,0,0,0
28-02-2019,161.13,0,0,0,0,0,0,0,0,0
01-03-2019,160.53,0,0,0,0,0,0,0,0,0
04-03-2019,159.95,0,0,0,0,0,0,0,0,0
05-03-2019,156.61,0,0,0,0,0,0,0,0,0
06-03-2019,156.77,0,0,0,0,0,0,0,0,0
07-03-2019,157.25,0,0,0,0,0,0,0,0,0
08-03-2019,157.17,0,0,0,0,0,0,0,0,0
11-03-2019,160.13,0,0,0,0,0,0,0,0,0
12-03-2019,158.76,0,0,0,0,0,0,0,0,0
13-03-2019,158.94,0,0,0,0,0,0,0,0,0
14-03-2019,160,0,0,0,0,0,0,0,0,0
15-03-2019,158.34,0,0,0,0,0,0,0,0,0
18-03-2019,159.32,0,0,0,0,0,0,0,0,0
19-03-2019,159,0,0,0,0,0,0,0,0,0
20-03-2019,159.01,0,0,0,0,0,0,0,0,0
21-03-2019,158.32,0,0,0,0,0,0,0,0,0
22-03-2019,158.25,0,0,0,0,0,0,0,0,0
25-03-2019,159.99,0,0,0,0,0,0,0,0,0
26-03-2019,161.09,0,0,0,0,0,0,0,0,0
27-03-2019,160.68,0,0,0,0,0,0,0,0,0
28-03-2019,160.49,0,0,0,0,0,0,0,0,0
29-03-2019,159.07,0,0,0,0,0,0,0,0,0
01-04-2019,159.79,0,0,0,0,0,0,0,0,0
02-04-2019,159.15,0,0,0,0,0,0,0,0,0
03-04-2019,159.3,0,0,0,0,0,0,0,0,0
04-04-2019,158.46,0,0,0,0,0,0,0,0,0
05-04-2019,157.64,0,0,0,0,0,0,0,0,0
08-04-2019,158.32,0,0,0,0,0,0,0,0,0
09-04-2019,159.63,0,0,0,0,0,0,0,0,0
10-04-2019,159.19,0,0,0,0,0,0,0,0,0
11-04-2019,159.58,0,0,0,0,0,0,0,0,0
12-04-2019,158.54,0,0,0,0,0,0,0,0,0
15-04-2019,157.7,0,0,0,0,0,0,0,0,0
16-04-2019,156.22,0,0,0,0,0,0,0,0,0
17-04-2019,155.14,0,0,0,0,0,0,0,0,0
18-04-2019,154.97,0,0,0,0,0,0,0,0,0
19-04-2019,155.88,0,0,0,0,0,0,0,0,0
23-04-2019,156.09,0,0,0,0,0,0,0,0,0
24-04-2019,155.6,0,0,0,0,0,0,0,0,0
25-04-2019,156.32,0,0,0,0,0,0,0,0,0
26-04-2019,158.7,0,0,0,0,0,0,0,0,0
29-04-2019,159,0,0,0,0,0,0,0,0,0
30-04-2019,158.26,0,0,0,0,0,0,0,0,0
02-05-2019,158.07,0,0,0,0,0,0,0,0,0
06-05-2019,156.95,0,0,0,0,0,0,0,0,0
07-05-2019,157.5,0,0,0,0,0,0,0,0,0
08-05-2019,157.67,0,0,0,0,0,0,0,0,0
09-05-2019,158.36,0,0,0,0,0,0,0,0,0
10-05-2019,158.83,0,0,0,0,0,0,0,0,0
13-05-2019,158.25,0,0,0,0,0,0,0,0,0
14-05-2019,159.65,0,0,0,0,0,0,0,0,0
15-05-2019,160,0,0,0,0,0,0,0,0,0
16-05-2019,160.63,0,0,0,0,0,0,0,0,0
17-05-2019,158.89,0,0,0,0,0,0,0,0,0
20-05-2019,158.73,0,0,0,0,0,0,0,0,0
21-05-2019,158.22,0,0,0,0,0,0,0,0,0
22-05-2019,157.86,0,0,0,0,0,0,0,0,0
23-05-2019,158.15,0,0,0,0,0,0,0,0,0
24-05-2019,159.7,0,0,0,0,0,0,0,0,0
27-05-2019,158.47,0,0,0,0,0,0,0,0,0
28-05-2019,158.22,0,0,0,0,0,0,0,0,0
29-05-2019,157.77,0,0,0,0,0,0,0,0,0
30-05-2019,158.88,0,0,0,0,0,0,0,0,0
31-05-2019,158.74,0,0,0,0,0,0,0,0,0
03-06-2019,160.34,0,0,0,0,0,0,0,0,0
04-06-2019,162.17,0,0,0,0,0,0,0,0,0
05-06-2019,161.98,0,0,0,0,0,0,0,0,0
06-06-2019,162.79,0,0,0,0,0,0,0,0,0
07-06-2019,163.45,0,0,0,0,0,0,0,0,0
10-06-2019,163.6,0,0,0,0,0,0,0,0,0
11-06-2019,161.25,0,0,0,0,0,0,0,0,0
12-06-2019,160.62,0,0,0,0,0,0,0,0,0
13-06-2019,161.21,0,0,0,0,0,0,0,0,0
14-06-2019,162.08,0,0,0,0,0,0,0,0,0
17-06-2019,163.89,0,0,0,0,0,0,0,0,0
18-06-2019,163.81,0,0,0,0,0,0,0,0,0
19-06-2019,164.31,0,0,0,0,0,0,0,0,0
21-06-2019,168.99,0,0,0,0,0,0,0,0,0
24-06-2019,169.37,0,0,0,0,0,0,0,0,0
25-06-2019,168.83,0,0,0,0,0,0,0,0,0
26-06-2019,172,0,0,0,0,0,0,0,0,0
27-06-2019,169.46,0,0,0,0,0,0,0,0,0
28-06-2019,168.75,0,0,0,0,0,0,0,0,0
01-07-2019,169.13,0,0,0,0,0,0,0,0,0
02-07-2019,167.27,0,0,0,0,0,0,0,0,0
03-07-2019,168.12,0,0,0,0,0,0,0,0,0
04-07-2019,170.87,0,0,0,0,0,0,0,0,0
05-07-2019,171.12,0,0,0,0,0,0,0,0,0
08-07-2019,168.28,0,0,0,0,0,0,0,0,0
09-07-2019,170.39,0,0,0,0,0,0,0,0,0
10-07-2019,170.34,0,0,0,0,0,0,0,0,0
11-07-2019,172.36,0,0,0,0,0,0,0,0,0
12-07-2019,172.07,0,0,0,0,0,0,0,0,0
15-07-2019,171.49,0,0,0,0,0,0,0,0,0
16-07-2019,171.9,0,0,0,0,0,0,0,0,0
17-07-2019,171.65,0,0,0,0,0,0,0,0,0
18-07-2019,172.46,0,0,0,0,0,0,0,0,0
19-07-2019,172.86,0,0,0,0,0,0,0,0,0
22-07-2019,175.23,0,0,0,0,0,0,0,0,0
23-07-2019,173.82,0,0,0,0,0,0,0,0,0
24-07-2019,174.14,0,0,0,0,0,0,0,0,0
25-07-2019,175.39,0,0,0,0,0,0,0,0,0
26-07-2019,173.92,0,0,0,0,0,0,0,0,0
29-07-2019,174.9,0,0,0,0,0,0,0,0,0
30-07-2019,175.42,0,0,0,0,0,0,0,0,0
31-07-2019,176.45,0,0,0,0,0,0,0,0,0
01-08-2019,176.73,0,0,0,0,0,0,0,0,0
02-08-2019,175.76,0,0,0,0,0,0,0,0,0
05-08-2019,179.97,0,0,0,0,0,0,0,0,0
06-08-2019,182.5,0,0,0,0,0,0,0,0,0
07-08-2019,181.29,0,0,0,0,0,0,0,0,0
08-08-2019,186.89,0,0,0,0,0,0,0,0,0
09-08-2019,185.33,0,0,0,0,0,0,0,0,0
12-08-2019,185.92,0,0,0,0,0,0,0,0,0
13-08-2019,187.28,0,0,0,0,0,0,0,0,0
14-08-2019,186.52,0,0,0,0,0,0,0,0,0
16-08-2019,189.51,0,0,0,0,0,0,0,0,0
19-08-2019,191.38,0,0,0,0,0,0,0,0,0
20-08-2019,188.63,0,0,0,0,0,0,0,0,0
21-08-2019,190.62,0,0,0,0,0,0,0,0,0
22-08-2019,189.5,0,0,0,0,0,0,0,0,0
23-08-2019,189.96,0,0,0,0,0,0,0,0,0
26-08-2019,190.36,0,0,0,0,0,0,0,0,0
27-08-2019,190.18,0,0,0,0,0,0,0,0,0
28-08-2019,193.75,0,0,0,0,0,0,0,0,0
29-08-2019,195.45,0,0,0,0,0,0,0,0,0
30-08-2019,196.03,0,0,0,0,0,0,0,0,0
02-09-2019,195.17,0,0,0,0,0,0,0,0,0
03-09-2019,195.35,0,0,0,0,0,0,0,0,0
04-09-2019,197.18,0,0,0,0,0,0,0,0,0
05-09-2019,195.93,0,0,0,0,0,0,0,0,0
06-09-2019,193.35,0,0,0,0,0,0,0,0,0
09-09-2019,192.6,0,0,0,0,0,0,0,0,0
10-09-2019,190.73,0,0,0,0,0,0,0,0,0
11-09-2019,189.18,0,0,0,0,0,0,0,0,0
12-09-2019,188.48,0,0,0,0,0,0,0,0,0
13-09-2019,191.77,0,0,0,0,0,0,0,0,0
16-09-2019,189.07,0,0,0,0,0,0,0,0,0
17-09-2019,188.3,0,0,0,0,0,0,0,0,0
18-09-2019,190.32,0,0,0,0,0,0,0,0,0
19-09-2019,190.08,0,0,0,0,0,0,0,0,0
20-09-2019,189.46,0,0,0,0,0,0,0,0,0
23-09-2019,189.87,0,0,0,0,0,0,0,0,0
24-09-2019,195.68,0,0,0,0,0,0,0,0,0
25-09-2019,194.77,0,0,0,0,0,0,0,0,0
26-09-2019,195.89,0,0,0,0,0,0,0,0,0
27-09-2019,194.17,0,0,0,0,0,0,0,0,0
30-09-2019,192.34,0,0,0,0,0,0,0,0,0
01-10-2019,191,0,0,0,0,0,0,0,0,0
02-10-2019,190.18,0,0,0,0,0,0,0,0,0
03-10-2019,192.69,0,0,0,0,0,0,0,0,0
04-10-2019,193.42,0,0,0,0,0,0,0,0,0
07-10-2019,190.24,0,0,0,0,0,0,0,0,0
08-10-2019,190.66,0,0,0,0,0,0,0,0,0
09-10-2019,190.76,0,0,0,0,0,0,0,0,0
