,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2018-01-01,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,3.4,0.27586206896551724,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06896551724137931,0.0
2020-03-01,3.8,2.5161290322580645,0.6451612903225806,1.7096774193548387,1.7741935483870968,0.0,1.096774193548387,0.8709677419354839,2.4838709677419355,0.0
2020-04-01,4.3,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.8333333333333333
2020-05-01,4.4,2.096774193548387,2.0,2.0,4.0,0.0,0.3225806451612903,2.0,3.4838709677419355,2.0
2020-06-01,4.5,2.433333333333333,2.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0
2020-07-01,4.5,1.3870967741935485,2.0,2.0,3.225806451612903,0.0,0.0,2.0,3.0,2.0
2020-08-01,4.6,1.8064516129032258,2.0,2.0,3.4838709677419355,0.0,0.0,2.0,3.0,2.0
2020-10-01,4.4,1.0,2.0,2.0,4.0,0.0,0.8709677419354839,0.5483870967741935,2.0,2.0
2020-11-01,4.4,1.0,2.0,2.0,4.0,0.03333333333333333,1.0333333333333334,1.6666666666666667,2.8333333333333335,2.0
2020-12-01,4.4,2.032258064516129,2.5161290322580645,2.0,4.0,1.0,1.5161290322580645,1.0,3.0,2.0
